judet,NUTS_ID,an,temperatura_medie_anuala_C,precipitatii_anuale_mm,judet_std,schimbare_temp_anuala_C,schimbare_precipitatii_anuala_mm,schimbare_precipitatii_anuala_pct
Gorj,RO412,2016,9.406546055585489,1116.3302928318067,Gorj,-0.573738887392242,132.75167816132318,13.496804035923194
Gorj,RO412,2017,9.464323898841595,905.1284367914858,Gorj,0.057777843256106465,-211.20185604032088,-18.91929811423131
Gorj,RO412,2018,9.665507700251437,1032.3553338756506,Gorj,0.20118380140984193,127.22689708416476,14.056225825271905
Gorj,RO412,2019,10.06731546336207,974.4621472759493,Gorj,0.40180776311063227,-57.89318659970127,-5.607874023603832
Gorj,RO412,2020,9.91241805854885,944.9746113546279,Gorj,-0.15489740481321945,-29.48753592132141,-3.0260319504202493
Gorj,RO412,2021,9.15387313667385,920.1735607241762,Gorj,-0.758544921875,-24.80105063045164,-2.6245203132917116
Gorj,RO412,2022,9.696001425556753,749.2786765180786,Gorj,0.5421282888829033,-170.8948842060977,-18.57202722403841
Gorj,RO412,2023,10.257227404364224,522.691378522022,Gorj,0.5612259788074709,-226.58729799605658,-30.240724192100977
Gorj,RO412,2024,11.046604200341235,734.4525250830185,Gorj,0.7893767959770113,211.7611465609965,40.513609992913736
Harghita,RO124,2012,7.009012494768415,707.797862369035,Harghita,0.7532839093889505,27.768724321254695,4.083460953007512
Harghita,RO124,2013,6.953001839773996,744.4876774038587,Harghita,-0.05601065499441926,36.68981503482371,5.183657225527782
Harghita,RO124,2014,7.41218512398856,880.1162992848882,Harghita,0.4591832842145642,135.62862188102952,18.217712125738217
Harghita,RO124,2015,7.346505301339286,745.6706095827477,Harghita,-0.0656798226492743,-134.4456897021405,-15.275900447631784
Harghita,RO124,2016,6.838813236781529,956.2609932890961,Harghita,-0.507692064557757,210.59038370634835,28.241743874575896
Harghita,RO124,2017,6.701997484479632,766.9622079362827,Harghita,-0.1368157523018967,-189.2987853528134,-19.795723832853728
Harghita,RO124,2018,7.201952253069196,886.6758353353611,Harghita,0.4999547685895642,119.7136273990784,15.608803948919459
Harghita,RO124,2019,7.65144293648856,774.3912229857275,Harghita,0.4494906834193637,-112.28461234963356,-12.663547135821618
Harghita,RO124,2020,7.52105712890625,872.6115145784404,Harghita,-0.1303858075823099,98.2202915927129,12.683549177380481
Harghita,RO124,2021,6.465825762067523,871.7075497375002,Harghita,-1.0552313668387274,-0.903964840940148,-0.10359304522550294
Harghita,RO124,2022,7.009835379464286,681.4825227050377,Harghita,0.544009617396763,-190.22502703246255,-21.822115351615977
Harghita,RO124,2023,7.814541407993862,418.31011762403483,Harghita,0.8047060285295764,-263.17240508100286,-38.61763087281849
Harghita,RO124,2024,8.618181501116071,751.0202893657344,Harghita,0.8036400931222092,332.7101717416995,79.536725917954
Hunedoara,RO423,2012,8.563667014793113,925.7147061786166,Hunedoara,0.5329160337094905,160.50998389665722,20.976083814275427
Hunedoara,RO423,2013,8.542677137586805,1128.8763867335188,Hunedoara,-0.02098987720630774,203.1616805549022,21.946467869518994
Hunedoara,RO423,2014,9.148180926287615,1110.0162212440262,Hunedoara,0.6055037887008101,-18.8601654894926,-1.6707024534427406
Hunedoara,RO423,2015,9.12260267469618,958.4868878380016,Hunedoara,-0.02557825159143512,-151.52933340602453,-13.651091804424386
Hunedoara,RO423,2016,8.418353610568577,1260.0698875691053,Hunedoara,-0.7042490641276036,301.58299973110365,31.464488826901473
Hunedoara,RO423,2017,8.418757685908565,905.4878926365463,Hunedoara,0.00040407533998809697,-354.5819949325589,-28.139867354231395
Hunedoara,RO423,2018,9.184618914568865,1077.949510551713,Hunedoara,0.7658612286603006,172.4616179151667,19.04626437499932
Hunedoara,RO423,2019,9.433462072301793,927.5625620616806,Hunedoara,0.24884315773292798,-150.3869484900324,-13.951205229738617
Hunedoara,RO423,2020,8.990982055664062,1082.009306082571,Hunedoara,-0.44248001663773096,154.44674402089026,16.65081691930339
Hunedoara,RO423,2021,8.107844599971065,1032.7349427507984,Hunedoara,-0.8831374556929976,-49.27436333177252,-4.553968533798569
Hunedoara,RO423,2022,8.776425962094907,794.8534789833205,Hunedoara,0.6685813621238417,-237.88146376747784,-23.0341255941099
Hunedoara,RO423,2023,9.300880714699074,598.6641180431126,Hunedoara,0.5244547526041679,-196.18936094020796,-24.68245609129741
Hunedoara,RO423,2024,10.1846923828125,816.120537718689,Hunedoara,0.8838116681134256,217.4564196755764,36.32361003802742
Ialomiţa,RO315,2012,12.581112670898438,697.8335813060403,Ialomita,1.0875396728515625,224.20419927993788,47.33747689402885
Ialomiţa,RO315,2013,12.89429931640625,599.795260444656,Ialomita,0.3131866455078125,-98.03832086138425,-14.048954290491334
Ialomiţa,RO315,2014,12.238372802734375,837.8392280116677,Ialomita,-0.6559265136718757,238.0439675670117,39.68753727572616
Ialomiţa,RO315,2015,12.798133087158202,644.1746765814721,Ialomita,0.5597602844238274,-193.66455143019562,-23.11476294679994
Ialomiţa,RO315,2016,12.461199951171874,679.281363620609,Ialomita,-0.3369331359863281,35.10668703913689,5.449870712931815
Ialomiţa,RO315,2017,12.07400894165039,684.3665137896314,Ialomita,-0.38719100952148366,5.085150169022427,0.7486073431955065
Ialomiţa,RO315,2018,12.502862548828125,588.8901340734213,Ialomita,0.428853607177734,-95.47637971621009,-13.951059526205679
Ialomiţa,RO315,2019,13.355380249023437,474.9335732512176,Ialomita,0.8525177001953121,-113.95656082220376,-19.35107318473024
Ialomiţa,RO315,2020,13.784458923339844,484.52777043394747,Ialomita,0.42907867431640767,9.594197182729886,2.0201134901985496
Ialomiţa,RO315,2021,12.212345123291016,693.3659535322338,Ialomita,-1.5721138000488288,208.83818309828632,43.10138568760444
Ialomiţa,RO315,2022,13.346607971191407,285.1792132834438,Ialomita,1.1342628479003913,-408.18674024879,-58.870317783755134
Ialomiţa,RO315,2023,14.086958312988282,291.090458876919,Ialomita,0.7403503417968746,5.911245593475201,2.0728178345873705
Ialomiţa,RO315,2024,14.354820251464844,470.53605694118886,Ialomita,0.26786193847656214,179.44559806426986,61.64599099420993
Iaşi,RO213,2012,10.481597900390625,551.2248422087481,Iasi,0.6238581339518223,119.20028896971297,27.591091310905334
Iaşi,RO213,2013,10.393117268880209,663.8051913124509,Iasi,-0.08848063151041607,112.58034910370282,20.42367115614663
Iaşi,RO213,2014,10.207504272460938,749.3165118151034,Iasi,-0.18561299641927143,85.51132050265244,12.88199032212789
Iaşi,RO213,2015,11.324272155761719,491.4450107052301,Iasi,1.1167678833007812,-257.87150110987324,-34.41422910663204
Iaşi,RO213,2016,10.946693420410156,747.0411757401502,Iasi,-0.3775787353515625,255.59616503492003,52.00910772664802
Iaşi,RO213,2017,10.565261840820312,576.8536987273643,Iasi,-0.38143157958984375,-170.18747701278585,-22.78153902884513
Iaşi,RO213,2018,10.560120900472006,574.3454327474659,Iasi,-0.0051409403483066995,-2.508265979898397,-0.434818392502645
Iaşi,RO213,2019,11.373775482177734,548.1356421019882,Iasi,0.8136545817057286,-26.20979064547771,-4.5634193555086355
Iaşi,RO213,2020,11.708134969075521,559.7982812160626,Iasi,0.33435948689778705,11.662639114074409,2.127692165638151
Iaşi,RO213,2021,9.897263844807943,621.3858865091266,Iasi,-1.8108711242675781,61.58760529306403,11.001749622967028
Iaşi,RO213,2022,11.035284678141275,400.50410554526997,Iasi,1.1380208333333321,-220.88178096385667,-35.54663627858443
Iaşi,RO213,2023,11.865184783935547,254.52619167370722,Iasi,0.8299001057942714,-145.97791387156275,-36.4485436854186
Iaşi,RO213,2024,12.320381164550781,589.591771256101,Iasi,0.4551963806152344,335.06557958239375,131.6428684132967
Ilfov,RO322,2012,12.168689928556743,705.8983070552349,Ilfov,0.7951611970600325,197.25031679711844,38.77933670730176
Ilfov,RO322,2013,12.455487703022204,667.8275431616133,Ilfov,0.2867977744654606,-38.070763893621574,-5.393236322160866
Ilfov,RO322,2014,11.933388157894736,929.5860560661868,Ilfov,-0.5220995451274675,261.7585129045734,39.19552518983607
Ilfov,RO322,2015,12.665903191817435,637.1400662354732,Ilfov,0.7325150339226987,-292.44598983071353,-31.459808150337754
Ilfov,RO322,2016,12.168379934210526,738.6068398740731,Ilfov,-0.4975232576069093,101.46677363859988,15.925348132336726
Ilfov,RO322,2017,11.691614251387747,810.3997114645807,Ilfov,-0.4767656828227782,71.79287159050762,9.720038823733045
Ilfov,RO322,2018,12.307151392886514,649.0636099208342,Ilfov,0.6155371414987663,-161.3361015437465,-19.908213102911233
Ilfov,RO322,2019,13.075898822985197,579.2734400159434,Ilfov,0.7687474300986832,-69.79016990489083,-10.752439181331253
Ilfov,RO322,2020,13.470707943564967,598.9994899434479,Ilfov,0.3948091205797706,19.726049927504505,3.405308886069691
Ilfov,RO322,2021,12.016919587787829,739.4148881905958,Ilfov,-1.4537883557771387,140.4153982471479,23.441655728355393
Ilfov,RO322,2022,13.136978952508224,351.5091362395569,Ilfov,1.1200593647203956,-387.9057519510389,-52.4611768232411
Ilfov,RO322,2023,13.975316097861842,308.2809235063431,Ilfov,0.8383371453536181,-43.22821273321381,-12.297891655297787
Ilfov,RO322,2024,14.386998226768092,503.4655643423137,Ilfov,0.41168212890625,195.18464083597064,63.31388871421835
Maramureş,RO114,2012,7.498170055042614,973.4216477708383,Maramures,0.3540771484375007,117.06304276504295,13.669862377835361
Maramureş,RO114,2013,7.725189763849432,1016.5163146663796,Maramures,0.227019708806818,43.09466689554131,4.427132578593174
Maramureş,RO114,2014,8.769466330788353,1001.4832249262116,Maramures,1.0442765669389207,-15.033089740167952,-1.4788832725327938
Maramureş,RO114,2015,8.299616588245739,967.1549372813919,Maramures,-0.469849742542614,-34.32828764481974,-3.4277446481791096
Maramureş,RO114,2016,7.711151677911932,1098.9817971381274,Maramures,-0.5884649103338067,131.8268598567355,13.63037655861965
Maramureş,RO114,2017,7.522557484019886,1155.8201709622685,Maramures,-0.18859419389204568,56.83837382414117,5.171912216576713
Maramureş,RO114,2018,8.40902099609375,1029.855906712467,Maramures,0.8864635120738633,-125.96426424980154,-10.898258000198336
Maramureş,RO114,2019,8.604613148082386,962.3849467597224,Maramures,0.19559215198863633,-67.47095995274458,-6.551495166748822
Maramureş,RO114,2020,8.143938654119319,1123.596658944,Maramures,-0.4606744939630669,161.21171218427753,16.75127117553794
Maramureş,RO114,2021,7.03172607421875,1166.3743692858652,Maramures,-1.1122125799005689,42.77771034186526,3.8072123124742507
Maramureş,RO114,2022,7.630868807705966,819.1049741165205,Maramures,0.5991427334872155,-347.26939516934476,-29.77340760513857
Maramureş,RO114,2023,8.595611017400568,655.4564071411436,Maramures,0.9647422096946023,-163.64856697537687,-19.97894923686513
Maramureş,RO114,2024,9.306069113991477,919.2664460631934,Maramures,0.7104580965909086,263.8100389220498,40.248296614063285
Mehedinţi,RO413,2012,11.497294108072916,714.082445584152,Mehedinti,0.8736025053879306,238.92092517908964,50.28204408795898
Mehedinţi,RO413,2013,11.310400250314297,832.0980395466603,Mehedinti,-0.18689385775861922,118.01559396250832,16.52688631296155
Mehedinţi,RO413,2014,11.027536677218032,1215.405179836284,Mehedinti,-0.28286357309626453,383.3071402896238,46.06514161461737
Mehedinţi,RO413,2015,11.86261337104885,757.3174655454598,Mehedinti,0.8350766938308176,-458.08771429082435,-37.69012358105377
Mehedinţi,RO413,2016,11.247300422054598,885.861612896724,Mehedinti,-0.6153129489942515,128.5441473512642,16.973614527519175
Mehedinţi,RO413,2017,11.303722162356323,692.1746740348037,Mehedinti,0.0564217403017242,-193.68693886192023,-21.864243358347302
Mehedinţi,RO413,2018,11.359590376930676,848.0139734445289,Mehedinti,0.0558682145743532,155.8392994097252,22.514446895508545
Mehedinţi,RO413,2019,12.02423586790589,792.9549101563706,Mehedinti,0.6646454909752144,-55.05906328815831,-6.492707079402848
Mehedinţi,RO413,2020,11.793238146551724,730.1263899371542,Mehedinti,-0.23099772135416607,-62.82852021921644,-7.923340837479231
Mehedinţi,RO413,2021,11.189251077586206,740.2925381372714,Mehedinti,-0.6039870689655178,10.166148200117277,1.3923819684140248
Mehedinţi,RO413,2022,11.804282002065374,593.1974765764571,Mehedinti,0.6150309244791679,-147.09506156081432,-19.869856034336884
Mehedinţi,RO413,2023,12.195469647988507,447.0714722137855,Mehedinti,0.39118764592313227,-146.1260043626716,-24.63361867383761
Mehedinţi,RO413,2024,13.118371722341953,614.2798579696608,Mehedinti,0.9229020743534466,167.20838575587533,37.40081757574498
Mureş,RO125,2012,8.775468358453715,718.2681904243973,Mures,0.5161633761423943,93.89273298740875,15.037864135920875
Mureş,RO125,2013,8.989858951208726,801.8534953760088,Mures,0.21439059275501116,83.58530495161153,11.6370606503156
Mureş,RO125,2014,9.753489368366745,714.6600610208961,Mures,0.7636304171580193,-87.19343435511269,-10.873985691641286
Mureş,RO125,2015,9.401784069133255,757.1713328040996,Mures,-0.35170529923349036,42.51127178320348,5.948460548148704
Mureş,RO125,2016,8.93850995909493,896.8284511242834,Mures,-0.4632741100383253,139.65711832018383,18.44458608898718
Mureş,RO125,2017,8.82779218565743,759.9231684882686,Mures,-0.1107177734375,-136.90528263601482,-15.265492800143377
Mureş,RO125,2018,9.641238806382665,808.5248733848896,Mures,0.8134466207252355,48.60170489662096,6.395607728779384
Mureş,RO125,2019,9.863245550191627,717.3476129565037,Mures,0.22200674380896146,-91.17726042838592,-11.27698892511152
Mureş,RO125,2020,9.37066707970961,870.6079341908389,Mures,-0.492578470482016,153.26032123433527,21.36486111700886
Mureş,RO125,2021,8.360897424086085,853.6895828218954,Mures,-1.0097696556235256,-16.91835136894349,-1.9432801729136306
Mureş,RO125,2022,9.089337618845814,655.4986373118635,Mures,0.7284401947597292,-198.19094551003195,-23.21580929392463
Mureş,RO125,2023,9.90229538251769,433.2739107853399,Mures,0.812957763671875,-222.22472652652357,-33.90163058734122
Mureş,RO125,2024,10.642133604805425,701.0577693618131,Mures,0.7398382222877355,267.7838585764732,61.80475027704664
Neamţ,RO214,2012,8.025858770940722,660.8003220748656,Neamt,0.6120750191285449,115.62013679435574,21.207692413631296
Neamţ,RO214,2013,7.976968981556056,713.80649770996,Neamt,-0.04888978938466604,53.00617563509445,8.02151177358068
Neamţ,RO214,2014,8.043485975757088,951.6821431440791,Neamt,0.06651699420103174,237.87564543411906,33.324948175349164
Neamţ,RO214,2015,8.780367821762242,634.7623380608472,Neamt,0.7368818460051543,-316.91980508323184,-33.301014142833615
Neamţ,RO214,2016,8.30126198050902,913.4399895151865,Neamt,-0.4791058412532223,278.6776514543393,43.902675811813175
Neamţ,RO214,2017,8.118257188305412,673.2573460303631,Neamt,-0.183004792203608,-240.18264348482342,-26.29429915941185
Neamţ,RO214,2018,8.163547791156573,789.7123846972419,Neamt,0.0452906028511606,116.45503866687875,17.297254809548978
Neamţ,RO214,2019,8.808145110140142,711.7091265274692,Neamt,0.6445973189835694,-78.00325816977272,-9.87742622267187
Neamţ,RO214,2020,8.960037074138208,728.3566553039649,Neamt,0.15189196399806626,16.647528776495733,2.3390916535975137
Neamţ,RO214,2021,7.5611572265625,748.8925171898505,Neamt,-1.3988798475757083,20.53586188588565,2.8194788550830907
Neamţ,RO214,2022,8.436376198050903,579.1489961531358,Neamt,0.8752189714884029,-169.7435210367147,-22.66593898863637
Neamţ,RO214,2023,9.248388546029316,320.8458026481658,Neamt,0.8120123479784134,-258.30319350497007,-44.60047331872967
Neamţ,RO214,2024,9.866355030807023,691.5168070355335,Neamt,0.6179664847777069,370.6710043873677,115.52932945606878
Olt,RO414,2012,12.634820753528226,604.3490348934166,Olt,1.138809696320564,101.55792675383634,20.198831106942073
Olt,RO414,2013,12.438158917170698,693.1799108778597,Olt,-0.19666183635752787,88.83087598444308,14.698604755794697
Olt,RO414,2014,11.943791215137768,949.0282786828216,Olt,-0.49436770203293,255.84836780496187,36.909374289417784
Olt,RO414,2015,12.757614299815188,654.9107838929981,Olt,0.8138230846774199,-294.11749478982347,-30.991436335072752
Olt,RO414,2016,12.24936995967742,741.83973777887,Olt,-0.5082443401377681,86.92895388587192,13.273403954220854
Olt,RO414,2017,12.027314873151882,736.8830156294248,Olt,-0.22205508652553796,-4.956722149445227,-0.6681661681114615
Olt,RO414,2018,12.23925518733199,732.0211168607717,Olt,0.21194031418010795,-4.861898768653077,-0.6597924861248439
Olt,RO414,2019,13.226923460601478,591.3787717889714,Olt,0.9876682732694881,-140.64234507180026,-19.21288086263637
Olt,RO414,2020,13.17588888188844,627.5676326617117,Olt,-0.05103457871303796,36.18886087274029,6.119404787436977
Olt,RO414,2021,12.130772744455646,782.6181023694495,Olt,-1.0451161374327942,155.05046970773776,24.706575297728463
Olt,RO414,2022,13.013854324176748,422.5585488253223,Olt,0.883081579721102,-360.0595535441272,-46.0070566287712
Olt,RO414,2023,13.84711415280578,309.6838770146652,Olt,0.833259828629032,-112.8746718106571,-26.71219695458519
Olt,RO414,2024,14.404501638104838,530.9347820338062,Olt,0.5573874852990581,221.250905019141,71.44411493164804
Prahova,RO316,2012,9.812065711388222,836.5749200104902,Prahova,0.8101399739583339,183.68155239828116,28.13346888023225
Prahova,RO316,2013,9.905785193810097,795.3069729086681,Prahova,0.093719482421875,-41.26794710182219,-4.932964892290181
Prahova,RO316,2014,9.79610345302484,1045.1347078191927,Prahova,-0.10968174078525728,249.82773491052467,31.4127429307997
Prahova,RO316,2015,10.301395514072516,767.1903475682514,Prahova,0.5052920610476761,-277.9443602509414,-26.59411826738659
Prahova,RO316,2016,9.749191675430689,950.7816627149781,Prahova,-0.5522038386418266,183.59131514672674,23.93034736798405
Prahova,RO316,2017,9.50059078901242,901.5118088294298,Prahova,-0.24860088641826827,-49.26985388554829,-5.182036614469099
Prahova,RO316,2018,10.070269462389824,787.0036600973361,Prahova,0.5696786733774033,-114.50814873209367,-12.701791325482148
Prahova,RO316,2019,10.554139748597757,789.5242201009622,Prahova,0.4838702862079334,2.5205600036260876,0.32027297094328055
Prahova,RO316,2020,10.785985702123398,749.9100934123763,Prahova,0.23184595352564052,-39.614126688585884,-5.017468201738017
Prahova,RO316,2021,9.430296286558493,846.4491928731784,Prahova,-1.355689415564905,96.53909946080205,12.873423135500461
Prahova,RO316,2022,10.41125018780048,525.7711896449327,Prahova,0.9809539012419872,-320.67800322824564,-37.885085830106306
Prahova,RO316,2023,11.042320838341347,381.6732940003276,Prahova,0.6310706505408668,-144.09789564460516,-27.406959240562102
Prahova,RO316,2024,11.622852814503204,656.2735892024177,Prahova,0.5805319761618577,274.60029520209014,71.94642630716899
Satu Mare,RO115,2012,10.754231770833334,720.4577178129783,Satu Mare,0.5708320813301295,89.28059166211347,14.145093027463961
Satu Mare,RO115,2013,10.807381654397036,847.9207645257314,Satu Mare,0.05314988356370165,127.46304671275311,17.69195381787012
Satu Mare,RO115,2014,11.932774470402645,776.521211593579,Satu Mare,1.1253928160056095,-71.39955293215246,-8.420545399909917
Satu Mare,RO115,2015,11.38418187850561,710.6467721332342,Satu Mare,-0.5485925918970356,-65.87443946034477,-8.48327624240387
Satu Mare,RO115,2016,10.793204283102964,915.9602795197413,Satu Mare,-0.590977595402645,205.31350738650713,28.891077176104353
Satu Mare,RO115,2017,10.667777037009214,918.2199560686564,Satu Mare,-0.12542724609375,2.259676548915081,0.24670027723252552
Satu Mare,RO115,2018,11.656168619791666,803.2345383518781,Satu Mare,0.9883915827824516,-114.98541771677833,-12.5226441613278
Satu Mare,RO115,2019,11.969836112780449,710.6753320273681,Satu Mare,0.3136674929887828,-92.55920632451,-11.52331005517121
Satu Mare,RO115,2020,11.138664832481972,878.4718154202669,Satu Mare,-0.8311712802984772,167.79648339289884,23.610849544224365
Satu Mare,RO115,2021,10.148673033102964,913.6359686805652,Satu Mare,-0.9899917993790073,35.164153260298235,4.002877797903559
Satu Mare,RO115,2022,11.10687021108774,572.234256123121,Satu Mare,0.9581971779847755,-341.40171255744417,-37.36736777673959
Satu Mare,RO115,2023,11.770371657151442,543.6277168301435,Satu Mare,0.6635014460637016,-28.60653929297746,-4.999095909913953
Satu Mare,RO115,2024,12.39409930889423,685.9218841195107,Satu Mare,0.6237276517427883,142.29416728936712,26.17492870287681
Sibiu,RO126,2012,8.754651940387228,848.7917643597592,Sibiu,0.6628484311311151,83.80403816189778,10.954951993598684
Sibiu,RO126,2013,8.706255042034647,997.728845073801,Sibiu,-0.048396898352581985,148.93708071404183,17.546951675053602
Sibiu,RO126,2014,9.387461786684783,946.5290141461984,Sibiu,0.6812067446501366,-51.19983092760265,-5.131637837313951
Sibiu,RO126,2015,9.090730750042459,955.2704198561285,Sibiu,-0.29673103664232414,8.741405709930063,0.9235222142466526
Sibiu,RO126,2016,8.577752154806387,1161.599789666741,Sibiu,-0.5129785952360724,206.32936981061243,21.599053579162142
Sibiu,RO126,2017,8.415053657863451,939.3259324975636,Sibiu,-0.16269849694293548,-222.2738571691773,-19.135149571002152
Sibiu,RO126,2018,9.265809432319973,996.9748970644306,Sibiu,0.8507557744565215,57.648964566866994,6.1372695645253605
Sibiu,RO126,2019,9.509411355723506,892.5712423065435,Sibiu,0.24360192340353315,-104.40365475788713,-10.472044488311717
Sibiu,RO126,2020,9.037244713824728,1025.7291283691707,Sibiu,-0.47216664189877733,133.1578860626272,14.918460258536491
Sibiu,RO126,2021,8.047819718070652,996.2244239242181,Sibiu,-0.9894249957540762,-29.50470444495261,-2.8764615948718153
Sibiu,RO126,2022,8.855197408924932,745.3058840920744,Sibiu,0.8073776908542794,-250.91853983214367,-25.18694922613449
Sibiu,RO126,2023,9.466010052224863,487.7366061247885,Sibiu,0.6108126432999317,-257.56927796728587,-34.558868172771064
Sibiu,RO126,2024,10.305572509765625,772.9741517998602,Sibiu,0.8395624575407616,285.2375456750717,58.48188183810281
Suceava,RO215,2012,6.890111749822443,778.208071150563,Suceava,0.32093209931344724,147.30918654867196,23.349096050728768
Suceava,RO215,2013,6.8520050048828125,830.5166346498511,Suceava,-0.03810674493963084,52.308563499288084,6.721668078043841
Suceava,RO215,2014,7.303928259647254,997.8338644156853,Suceava,0.4519232547644414,167.3172297658342,20.146162374745913
Suceava,RO215,2015,7.755597201260653,745.7006382422917,Suceava,0.45166894161339943,-252.1332261733936,-25.268056654004077
Suceava,RO215,2016,7.238829641631155,928.7565041721771,Suceava,-0.516767559629498,183.05586592988539,24.548170746020894
Suceava,RO215,2017,7.244947491270123,752.9694944439512,Suceava,0.006117849638967776,-175.78700972822583,-18.92713633105687
Suceava,RO215,2018,7.285166884913589,908.7257397996657,Suceava,0.04021939364346583,155.75624535571444,20.685598354915612
Suceava,RO215,2019,7.939380992542613,806.7088053477081,Suceava,0.6542141076290244,-102.01693445195758,-11.226372268760409
Suceava,RO215,2020,7.754473137133049,889.5922487838702,Suceava,-0.18490785540956445,82.88344343616211,10.274270329854351
Suceava,RO215,2021,6.428943980823863,862.7654501992193,Suceava,-1.3255291563091856,-26.826798584650874,-3.0156286345035976
Suceava,RO215,2022,7.252826112689394,682.2724854706814,Suceava,0.8238821318655303,-180.4929647285379,-20.92028194764414
Suceava,RO215,2023,8.14141845703125,402.0515094047243,Suceava,0.8885923443418564,-280.22097606595713,-41.071709915524465
Suceava,RO215,2024,8.849246863162879,774.9308630065484,Suceava,0.7078284061316289,372.8793536018241,92.74417453472756
Sălaj,RO116,2012,9.768845287721549,692.305580710742,Salaj,0.43653345819729417,77.65250499679973,12.633550219626489
Sălaj,RO116,2013,9.96184665053638,838.4410588928123,Salaj,0.19300136281483127,146.1354781820703,21.108522342408854
Sălaj,RO116,2014,10.887647030958489,760.6929959032072,Salaj,0.9258003804221087,-77.74806298960505,-9.27293125318479
Sălaj,RO116,2015,10.446790097364739,772.2864695440477,Salaj,-0.44085693359375,11.593473640840443,1.5240673574330676
Sălaj,RO116,2016,9.818179913421176,946.7797952605717,Salaj,-0.6286101839435627,174.49332571652405,22.594378200040666
Sălaj,RO116,2017,9.822037881879664,774.0919715397393,Salaj,0.0038579684584885143,-172.6878237208324,-18.239491863396328
Sălaj,RO116,2018,10.643450836637127,835.2132512873678,Salaj,0.8214129547574629,61.12127974762848,7.895867932340472
Sălaj,RO116,2019,10.881973494344683,697.86774644567,Salaj,0.23852265770755565,-137.3455048416978,-16.444363715494013
Sălaj,RO116,2020,10.106667589785447,877.7149457024104,Salaj,-0.7753059045592359,179.8471992567404,25.770957344385835
Sălaj,RO116,2021,9.258116764808769,877.2997404683882,Salaj,-0.8485508249766784,-0.4152052340222099,-0.04730524825345972
Sălaj,RO116,2022,10.135300365846549,590.8060472256212,Salaj,0.87718360103778,-286.493693242767,-32.65630662215957
Sălaj,RO116,2023,10.779003541861007,510.9609680091267,Salaj,0.6437031760144585,-79.84507921649453,-13.514600873068371
Sălaj,RO116,2024,11.54507127448694,638.5944554227501,Salaj,0.7660677326259329,127.63348741362341,24.9791070951908
Teleorman,RO317,2012,12.851675180288462,595.1407776707476,Teleorman,1.1283884572458796,86.22157853678033,16.942095854018557
Teleorman,RO317,2013,12.81233634529533,659.6776318162025,Teleorman,-0.0393388349931314,64.53685414545487,10.84396441427491
Teleorman,RO317,2014,12.254715133499314,904.3051894058239,Teleorman,-0.5576212117960164,244.62755758962135,37.08289409724579
Teleorman,RO317,2015,13.16929676768544,589.2847582362183,Teleorman,0.9145816341861259,-315.02043116960556,-34.83563235732293
Teleorman,RO317,2016,12.645045018458104,684.4078000654558,Teleorman,-0.5242517492273358,95.12304182923754,16.142118135542695
Teleorman,RO317,2017,12.072767320570055,794.073478425597,Teleorman,-0.5722776978880493,109.66567836014121,16.023440754131222
Teleorman,RO317,2018,12.562719994848901,706.5936521288457,Teleorman,0.4899526742788467,-87.4798262967513,-11.016590866401533
Teleorman,RO317,2019,13.546962193080358,569.7946246744513,Teleorman,0.9842421982314562,-136.7990274543945,-19.360353300973255
Teleorman,RO317,2020,13.583190247252746,605.6693189905568,Teleorman,0.036228054172388724,35.87469431610555,6.296074543806429
Teleorman,RO317,2021,12.424658471411401,751.4383392366734,Teleorman,-1.158531775841345,145.7690202461166,24.067426840947405
Teleorman,RO317,2022,13.387840187156593,357.74665823480586,Teleorman,0.9631817157451916,-393.69168100186755,-52.391747991164216
Teleorman,RO317,2023,14.416769509787088,289.17629523489336,Teleorman,1.0289293226304945,-68.5703629999125,-19.16729658307711
Teleorman,RO317,2024,14.707227099072803,550.8255173136572,Teleorman,0.2904575892857153,261.64922207876384,90.48086803457743
Timiş,RO424,2012,12.07414533708479,684.0140789500275,Timis,0.6501166070257867,162.8207838823954,31.23999971282576
Timiş,RO424,2013,12.218133672967657,836.35731764367,Timis,0.14398833588286664,152.34323869364243,22.271944888545537
Timiş,RO424,2014,12.61156372923951,920.9799271371814,Timis,0.39343005627185335,84.6226094935115,10.11799714169117
Timiş,RO424,2015,12.605243389423077,654.5355859044548,Timis,-0.006320339816433318,-266.44434123272663,-28.930526429707882
Timiş,RO424,2016,11.868631002786277,931.0878181273079,Timis,-0.7366123866368,276.55223222285304,42.25167251077813
Timiş,RO424,2017,12.130074027534965,591.6316520825966,Timis,0.2614430247486883,-339.45616604471127,-36.45801818430593
Timiş,RO424,2018,12.775801225142045,761.6118478433235,Timis,0.64572719760708,169.98019576072693,28.730747444356865
Timiş,RO424,2019,12.982142735194493,690.5117981523484,Timis,0.20634151005244838,-71.10004969097508,-9.335470540841895
Timiş,RO424,2020,12.31122295673077,803.8772462689793,Timis,-0.6709197784637233,113.36544811663089,16.417597558792018
Timiş,RO424,2021,11.798455938592657,774.3369000399863,Timis,-0.5127670181381134,-29.54034622899303,-3.6747334703274737
Timiş,RO424,2022,12.569330815668707,505.9246484174595,Timis,0.7708748770760501,-268.4122516225268,-34.66349745293892
Timiş,RO424,2023,12.97461791138549,455.51074968518077,Timis,0.40528709571678334,-50.41389873227871,-9.964704999049601
