an,judet,emig_masc_nr,emig_fem_nr,emigranti_total_nr,emig_15_64_nr,imig_masc_nr,imig_fem_nr,imigranti_total_nr,imigranti_15_64_nr,populatie_15_64,populatie_rurala,populatie_totala,pondere_rurala,rata_emig_def,rata_imig_def,rata_emig_15_64,rata_imig_15_64,intensitate_migratie,sup_grau_ha,sup_orz_orzoaica_ha,sup_porumb_boabe_ha,sup_floarea_soarelui_ha,sup_rapita_ha,sup_soia_boabe_ha,sup_totala_cultivata_ha,pondere_grau,pondere_orz_orzoaica,pondere_porumb_boabe,pondere_floarea_soarelui,pondere_rapita,pondere_soia_boabe,prod_grau_tone,prod_orz_orzoaica_tone,prod_porumb_boabe_tone,prod_floarea_soarelui_tone,prod_rapita_tone,prod_soia_boabe_tone,yield_grau,yield_orz_orzoaica,yield_porumb_boabe,yield_floarea_soarelui,yield_rapita,yield_soia_boabe,ocupati_total_nr,ocupati_agri_nr,pondere_ocupati_agri,temperatura_medie_anuala_C,precipitatii_anuale_mm,tractoare_nr,pluguri_nr,semanatori_mecanice_nr,masini_stropit_prafuit_mecanice_nr,combine_cereale_nr,tractoare_1000ha,pluguri_1000ha,semanatori_1000ha,masini_stropit_1000ha,combine_1000ha
2020,Maramures,198,195,393,331,91,80,171,141,304196,196462,457151,42.975297,0.859672187,0.374055837,1.088114242,0.463516943,1.233728024,3044,558,18516,1022,0,0,23140,13.15471046,2.411408816,80.01728608,4.416594641,0,0,10523,1402,77006,2508,0,0,3.45696452,2.512544803,4.158889609,2.454011742,,,195200,50000,25.6147541,8.143938654,1123.596659,10838,6253,1060,56,322,468.366465,270.2247191,45.80812446,2.420051858,13.91529818
2021,Maramures,302,360,662,554,153,130,283,245,299897,197563,453425,43.57126316,1.459998897,0.624138501,1.847300907,0.816947152,2.084137399,2997,526,17511,740,0,20,21794,13.75149124,2.413508305,80.34780215,3.395429935,0,0.091768377,13593,1376,82909,2009,0,50,4.535535536,2.615969582,4.734681058,2.714864865,,2.5,172000,24400,14.18604651,7.031726074,1166.374369,11083,5997,1069,47,319,508.534459,275.1674773,49.0501973,2.156556851,14.63705607
2022,Maramures,432,465,897,759,179,147,326,290,297162,198620,451722,43.96952108,1.985734589,0.721682805,2.554162376,0.975898668,2.707417394,2770,501,17959,758,0,8,21996,12.59319876,2.277686852,81.64666303,3.446081106,0,0.036370249,13856,1312,65611,1848,0,22,5.002166065,2.618762475,3.653377137,2.437994723,,2.75,175300,24700,14.0901312,7.630868808,819.1049741,11420,6134,1107,47,335,519.1853064,278.8688853,50.32733224,2.136752137,15.23004183
2012,Mehedinti,33,46,79,65,12,12,24,22,176434,141244,263061,53.69248957,0.300310574,0.091233592,0.368409717,0.12469252,0.391544167,21482,2777,56154,7500,546,0,88459,24.28469687,3.139307476,63.48025639,8.478504166,0.617235103,0,53814,6782,90916,8399,872,0,2.505074015,2.442203817,1.619047619,1.119866667,1.597069597,,108500,50500,46.5437788,11.49729411,714.0824456,3512,2798,1782,26,550,39.70200884,31.63047287,20.1449259,0.293921478,6.217569722
2013,Mehedinti,43,68,111,88,14,18,32,30,174385,140331,260398,53.8909669,0.426270555,0.122888809,0.504630559,0.172033145,0.549159364,41903,4425,56577,7898,1477,0,112280,37.32009263,3.941040257,50.38920556,7.034200214,1.315461347,0,121479,11884,174758,12608,2252,0,2.899052574,2.685649718,3.08885236,1.596353507,1.524712255,,105300,47800,45.39411206,11.31040025,832.0980395,3516,2798,1782,26,550,31.31457072,24.91984325,15.87103669,0.231563947,4.898468115
2014,Mehedinti,32,60,92,68,18,24,42,38,171821,138377,257571,53.7238276,0.357183068,0.163061835,0.395760704,0.221160394,0.520244903,42760,4407,54983,8652,2165,0,112967,37.85176202,3.901139271,48.67173599,7.65887383,1.916488886,0,132742,12831,203701,16552,5374,0,3.10434986,2.911504425,3.704799665,1.91308368,2.48221709,,103200,46000,44.57364341,11.02753668,1215.40518,3519,2798,1782,26,550,31.15069002,24.76829517,15.77451822,0.230155709,4.868678464
2015,Mehedinti,42,61,103,87,25,29,54,51,168924,136914,254406,53.81712695,0.404864665,0.212259145,0.515024508,0.301910919,0.61712381,41740,4224,56113,9275,2627,0,113979,36.62078102,3.705945832,49.23099869,8.137463919,2.304810535,0,128366,12580,157557,13146,5906,0,3.075371346,2.978219697,2.807852013,1.417358491,2.248191854,,99300,39700,39.97985901,11.86261337,757.3174655,3556,2873,1782,26,580,31.19872959,25.20639767,15.63445898,0.228112196,5.088656682
2016,Mehedinti,63,105,168,150,37,40,77,69,166160,136437,251074,54.34134956,0.669125437,0.306682492,0.902744343,0.415262398,0.975807929,43985,4896,57203,22183,5893,155,134315,32.74764546,3.645162491,42.58869076,16.5156535,4.387447418,0.115400365,161045,15960,201282,53393,20246,279,3.661361828,3.259803922,3.518731535,2.406933237,3.435601561,1.8,94100,33900,36.02550478,11.24730042,885.8616129,3562,2875,1782,26,584,26.51974835,21.40490638,13.26731936,0.193574805,4.347987939
2017,Mehedinti,64,84,148,123,44,32,76,63,163196,134366,247254,54.34330688,0.598574745,0.30737622,0.753694944,0.386038874,0.905950965,44609,5017,51411,13959,8430,80,123506,36.11889301,4.062150827,41.62631775,11.30228491,6.825579324,0.064774181,218627,20298,334067,51774,24482,46,4.900961689,4.04584413,6.497967361,3.709004943,2.904151839,0.575,94400,34300,36.33474576,11.30372216,692.174674,3588,2873,1782,26,583,29.05122018,23.26202776,14.42844882,0.210516088,4.720418441
2018,Mehedinti,81,99,180,146,36,38,74,60,160092,130812,243158,53.79711957,0.74025942,0.304328873,0.911975614,0.374784499,1.044588292,44732,5061,51169,13614,8718,69,123363,36.26046708,4.10252669,41.47840114,11.03572384,7.066948761,0.055932492,221606,20438,356178,50357,23468,102,4.954082089,4.038332345,6.960816119,3.698912884,2.691901812,1.47826087,95700,34700,36.25914316,11.35959038,848.0139734,3618,2888,1782,26,584,29.32808054,23.41058502,14.445174,0.210760114,4.733996417
2019,Mehedinti,94,119,213,174,49,41,90,73,157656,129107,240082,53.77620979,0.887196874,0.374871919,1.103668747,0.46303344,1.262068793,44191,5596,51460,18332,6750,42,126371,34.96925719,4.428231161,40.72136804,14.50649279,5.341415356,0.033235473,206034,22863,306762,60667,17681,84,4.662352063,4.085596855,5.961173727,3.309349771,2.619407407,2,95100,34300,36.06729758,12.02423587,792.9549102,3583,2878,1789,26,520,28.35302403,22.77421244,14.156729,0.205743406,4.114868126
2020,Mehedinti,65,79,144,125,25,22,47,37,155613,130822,237704,55.03567462,0.605795443,0.197724902,0.803274791,0.237769338,0.803520345,45749,5862,51468,17348,5712,842,126981,36.0282247,4.61643868,40.5320481,13.66188642,4.498310771,0.663091329,153741,17474,284038,41168,13571,1274,3.360532471,2.980893893,5.518730085,2.373068942,2.37587535,1.513064133,94500,33100,35.02645503,11.79323815,730.1263899,3990,3029,1788,1,501,31.42202377,23.8539624,14.08084674,0.007875194,3.945472157
2021,Mehedinti,122,153,275,231,46,41,87,74,152207,130258,235098,55.40583076,1.169724966,0.370058444,1.517670015,0.486180005,1.539783409,51017,9908,44228,22984,6447,212,134796,37.84756224,7.35036648,32.81106264,17.05095107,4.782782872,0.157274697,193018,32597,150333,47412,20185,405,3.783405531,3.289967703,3.399045853,2.062826314,3.130913603,1.910377358,76900,16000,20.80624187,11.18925108,740.2925381,3995,3029,1788,1,502,29.63737796,22.4709932,13.26448856,0.007418618,3.724146117
2022,Mehedinti,147,163,310,250,35,65,100,82,149009,126905,232616,54.55557657,1.332668432,0.429893043,1.677751008,0.550302331,1.762561475,51619,10129,43003,22988,6382,211,134332,38.42643599,7.540273353,32.01247655,17.11282494,4.750915642,0.157073519,180006,29393,146363,42026,16325,319,3.487204324,2.90186593,3.40355324,1.82817122,2.557975556,1.511848341,79500,16200,20.37735849,11.804282,593.1974766,3993,3030,1800,1,492,29.72486079,22.55605515,13.39963672,0.007444243,3.66256737
2012,Mures,127,172,299,234,72,65,137,106,366976,273629,549704,49.77751663,0.543929096,0.249225037,0.637643879,0.288847227,0.793154134,17253,6973,74587,3006,382,2270,104471,16.51463085,6.674579548,71.39493257,2.877353524,0.365651712,2.172851796,48940,20508,213892,4085,611,2325,2.836608126,2.941058368,2.867684717,1.358948769,1.59947644,1.024229075,235600,71900,30.51782683,8.775468358,718.2681904,6249,5132,2460,259,849,59.81564262,49.12368026,23.54720449,2.479156895,8.126657158
2013,Mures,137,202,339,266,53,61,114,101,365947,273937,548532,49.94002173,0.61801317,0.207827438,0.726881215,0.275996251,0.825840607,23531,7983,70293,3766,1353,1418,108344,21.71878461,7.368197593,64.87945802,3.475965443,1.248800118,1.308794211,86699,22579,296843,8443,3394,1797,3.684458799,2.828385319,4.222938273,2.241901221,2.50849963,1.267277856,233400,67900,29.09168809,8.989858951,801.8534954,6215,5005,2408,259,754,57.36358266,46.19545152,22.22550395,2.390533855,6.959314775
2014,Mures,113,141,254,223,58,53,111,96,363639,274281,547252,50.11968892,0.46413718,0.202831602,0.613245554,0.263998086,0.666968782,24951,7409,70985,5141,2772,1232,112490,22.18063828,6.586363232,63.10338697,4.570184016,2.464219042,1.095208463,99394,22416,333554,11639,7176,1948,3.983567793,3.025509515,4.698936395,2.263956429,2.588744589,1.581168831,230200,65500,28.45351868,9.753489368,714.660061,6210,5006,2409,259,747,55.2049071,44.50173349,21.41523691,2.302426882,6.640590275
2015,Mures,125,153,278,238,75,69,144,109,360293,274093,545224,50.27163148,0.509882177,0.264111631,0.660573478,0.302531551,0.773993808,27306,8055,72352,3704,2763,1914,116094,23.52059538,6.938343067,62.32191155,3.190518028,2.379967957,1.648664014,115422,24302,279036,7721,7125,3214,4.226983081,3.01700807,3.85664529,2.08450324,2.578718784,1.679205852,225500,56700,25.14412417,9.401784069,757.1713328,6823,5312,2781,295,1113,58.77134047,45.75602529,23.95472634,2.541044326,9.587058763
2016,Mures,213,222,435,376,117,91,208,167,356465,273538,542323,50.43820749,0.802105019,0.383535273,1.054802014,0.468489192,1.185640292,27023,7298,72012,4244,3760,3539,117876,22.92493807,6.191251824,61.0913163,3.600393634,3.189792663,3.00230751,111646,24718,328757,9290,11793,7113,4.131517596,3.38695533,4.56530856,2.188972667,3.13643617,2.009889799,222800,48600,21.81328546,8.938509959,896.8284511,6857,6293,2530,277,1109,58.17129865,53.38660966,21.46323255,2.349927042,9.408191659
2017,Mures,184,231,415,345,101,94,195,159,352555,273110,539563,50.61688811,0.769140953,0.36140358,0.978570719,0.450993462,1.130544533,25221,7220,69972,5770,3464,4867,116514,21.64632576,6.196680227,60.05458572,4.952194586,2.973033284,4.177180425,108803,25581,404333,17064,9165,9642,4.313984378,3.543074792,5.778497113,2.957365685,2.645785219,1.981097185,225500,49100,21.77383592,8.827792186,759.9231685,6854,6414,2508,294,1106,58.82554886,55.04917864,21.52531026,2.523301921,9.492421512
2018,Mures,235,276,511,425,92,109,201,163,348883,272496,536814,50.76171635,0.951912581,0.374431367,1.218173428,0.467205338,1.326343948,26190,7463,71611,6923,3636,5237,121060,21.63390055,6.164711713,59.15331241,5.718651908,3.003469354,4.325954072,120595,27146,521379,21146,10659,14980,4.604620084,3.637411229,7.280711064,3.054456161,2.931518152,2.860416269,228200,49500,21.69149869,9.641238806,808.5248734,7002,6437,2531,329,1103,57.83908806,53.17198084,20.90698827,2.717660664,9.111184537
2019,Mures,208,245,453,387,132,144,276,227,345726,271187,534380,50.74796961,0.847711366,0.516486395,1.119383558,0.656589322,1.364197762,27222,7319,71248,9137,3756,4772,123454,22.05031834,5.928523985,57.7121843,7.401137266,3.042428759,3.865407358,126888,23988,497356,23927,10241,12872,4.661229888,3.277496926,6.980631035,2.618693225,2.72657082,2.697401509,229300,49400,21.54382904,9.86324555,717.347613,7010,5567,2640,313,1146,56.78228328,45.09371912,21.38448329,2.535357299,9.282809792
2020,Mures,168,187,355,292,72,70,142,116,342313,270349,531572,50.85839736,0.66783051,0.267132204,0.853020481,0.33887115,0.934962714,29081,7007,71758,8851,3456,6117,126270,23.030807,5.549219926,56.82901719,7.00958264,2.73699216,4.844381088,131420,21647,501825,21580,9507,15500,4.519101819,3.089339232,6.993296915,2.438142583,2.750868056,2.533921857,229000,47500,20.74235808,9.37066708,870.6079342,7039,5489,2622,339,1113,55.74562446,43.47034133,20.76502732,2.684723212,8.814445236
2021,Mures,283,315,598,502,104,101,205,170,335228,270744,524406,51.6286999,1.14033783,0.390918487,1.497488277,0.507117544,1.531256317,26769,6908,70647,6813,4623,4132,119892,22.32759484,5.761852334,58.92553298,5.682614353,3.855970373,3.446435125,130831,22533,472692,20621,14693,11981,4.887407075,3.261870295,6.690899826,3.026713636,3.178239239,2.899564376,202500,23700,11.7037037,8.360897424,853.6895828,7306,5542,2768,398,1049,60.93817769,46.22493578,23.08744537,3.319654356,8.749541254
2022,Mures,362,377,739,630,127,129,256,214,330004,272006,519305,52.3788525,1.423055815,0.492966561,1.909067769,0.648476988,1.916022376,26006,7214,73181,9503,3714,3747,123365,21.08053338,5.847687756,59.32071495,7.703157297,3.010578365,3.037328254,118871,22518,465050,27834,13396,7000,4.570906714,3.121430552,6.354791544,2.928969799,3.606892838,1.868161196,206600,23900,11.56824782,9.089337619,655.4986373,7233,5538,2704,368,1032,58.63089207,44.89117659,21.91869655,2.983017874,8.36541969
2012,Neamt,141,220,361,237,165,152,317,274,299886,298815,466644,64.03489598,0.773609004,0.67931871,0.790300314,0.913680532,1.452927714,23906,5443,56809,9576,2992,1724,100450,23.79890493,5.418616227,56.55450473,9.533101045,2.978596317,1.716276755,77902,13241,200552,17942,5819,2572,3.258679829,2.432665809,3.530285694,1.873642439,1.944852941,1.49187935,192800,85000,44.08713693,8.025858771,660.8003221,2582,2214,1443,36,395,25.70433051,22.04081633,14.3653559,0.358387257,3.932304629
2013,Neamt,134,192,326,241,129,127,256,228,298173,297408,463484,64.16791087,0.703368401,0.552338376,0.80825561,0.76465676,1.255706777,22330,5289,55603,10860,6417,1155,101654,21.96667126,5.202943318,54.69829028,10.68329825,6.312589765,1.136207134,78854,14804,314736,28013,16182,2880,3.53130318,2.799016827,5.660414006,2.57946593,2.52173913,2.493506494,188300,80600,42.80403611,7.976968982,713.8064977,2631,2255,1469,36,422,25.88191316,22.18309166,14.45098078,0.354142483,4.151336888
2014,Neamt,109,180,289,244,180,152,332,299,295392,296331,460834,64.30319811,0.627123867,0.720432954,0.826021016,1.012214278,1.347556821,19990,5052,53702,11727,8311,3026,101808,19.63499921,4.962281942,52.74831055,11.51874116,8.163405626,2.972261512,81372,17613,321851,27490,25607,7606,4.070635318,3.486342043,5.993277718,2.344163043,3.081097341,2.51354924,185400,78100,42.12513484,8.043485976,951.6821431,2674,2342,1496,49,458,26.26512651,23.00408612,14.69432658,0.48129813,4.498664152
2015,Neamt,161,214,375,324,207,211,418,380,291729,294834,457651,64.42332695,0.819401684,0.913359744,1.110619788,1.302578763,1.732761427,21553,5677,56368,11441,4759,4805,104603,20.60457157,5.427186601,53.88755581,10.93754481,4.549582708,4.593558502,85585,20373,232546,23269,12588,5869,3.970908922,3.58869121,4.125496736,2.033825715,2.645093507,1.221436004,178700,67600,37.82876329,8.780367822,634.7623381,2707,2363,1560,45,480,25.87879889,22.59017428,14.9135302,0.430197987,4.588778525
2016,Neamt,277,331,608,519,243,229,472,426,287594,292903,453690,64.56016223,1.34012211,1.040357954,1.804627357,1.481254825,2.380480063,22565,6623,54267,13492,6578,4974,108499,20.7974267,6.104203725,50.01612918,12.43513765,6.062728689,4.58437405,102081,26356,290601,30411,19575,7569,4.523864392,3.979465499,5.355022389,2.254002372,2.975828519,1.521712907,171200,58100,33.93691589,8.301261981,913.4399895,2712,2370,1574,45,468,24.99562208,21.8435193,14.50704615,0.414750366,4.31340381
2017,Neamt,265,313,578,495,232,280,512,460,283121,290574,449485,64.64598374,1.285916104,1.139081393,1.748369072,1.624747016,2.424997497,19491,6639,52242,14078,8781,3872,105103,18.54466571,6.316660799,49.70552696,13.3944797,8.354661618,3.684005214,95214,26861,410563,40863,24518,9397,4.885023857,4.045940654,7.858868343,2.902614008,2.792164901,2.426911157,171500,58600,34.16909621,8.118257188,673.257346,2789,2549,1495,57,481,26.53587433,24.25240003,14.22414203,0.542325148,4.576463089
2018,Neamt,300,403,703,600,673,561,1234,1100,278505,287594,444786,64.65895959,1.580535359,2.774367898,2.154359886,3.949659791,4.354903257,21454,5636,54215,13145,9870,3792,108112,19.84423561,5.213112328,50.14706971,12.15868729,9.129421341,3.507473731,98549,23082,467831,43616,24173,9787,4.593502377,4.095457771,8.629180116,3.318067706,2.449138804,2.580959916,173100,59100,34.14211438,8.163547791,789.7123847,2701,2538,1091,21,464,24.9833506,23.47565488,10.09138671,0.194243007,4.291845494
2019,Neamt,334,438,772,647,917,692,1609,1449,274701,284445,440761,64.53497474,1.751516128,3.650504468,2.355288113,5.274826084,5.402020596,22045,6220,57342,15911,5685,3535,110738,19.90734888,5.616861421,51.78168289,14.36814824,5.133739096,3.192219473,96646,22549,451612,46317,10621,7992,4.38403266,3.625241158,7.875762966,2.911004965,1.86824978,2.260820368,174600,59000,33.79152348,8.80814511,711.7091265,2668,2501,1108,21,471,24.09290397,22.58483989,10.0055988,0.1896368,4.253282523
2020,Neamt,248,311,559,481,346,286,632,570,270751,281716,436609,64.52363556,1.280321752,1.447519405,1.776540068,2.105255382,2.727841158,20180,6456,59836,16253,6482,4166,113373,17.79965247,5.694477521,52.77799829,14.3358648,5.717410671,3.674596244,57029,17458,267849,31044,14605,5341,2.826015857,2.704151177,4.476385454,1.910047376,2.253162604,1.282045127,172300,56400,32.73360418,8.960037074,728.3566553,2515,2507,1118,21,468,22.18341228,22.11284874,9.861254443,0.185229287,4.127966976
2021,Neamt,395,496,891,723,469,430,899,816,275089,286120,443058,64.57845248,2.011023387,2.029079714,2.628240315,2.966312721,4.040103102,22390,5098,61132,18284,6519,2162,115585,19.37102565,4.410606913,52.88921573,15.81866159,5.640005191,1.870484925,108192,23433,381875,46732,17031,5663,4.832157213,4.596508435,6.246728391,2.555895865,2.612517257,2.61933395,143900,27900,19.38846421,7.561157227,748.8925172,2515,2507,1118,21,468,21.75887875,21.68966561,9.672535364,0.181684475,4.048968292
2022,Neamt,606,677,1283,1052,677,506,1183,1067,280518,291301,450791,64.61996801,2.846108285,2.624275995,3.750204978,3.803677482,5.47038428,22120,4696,61608,18236,7087,2823,116570,18.97572274,4.028480741,52.85064768,15.64381916,6.079608819,2.421720854,87843,17161,244350,38654,18097,4209,3.971202532,3.654386712,3.966205688,2.119653433,2.553548751,1.490967056,148800,28100,18.8844086,8.436376198,579.1489962,2723,2672,1202,21,486,23.35935489,22.92184953,10.31140088,0.180149267,4.16916874
2012,Olt,89,106,195,163,20,15,35,33,286812,263341,431048,61.09319612,0.452385813,0.081197454,0.568316528,0.115057947,0.533583267,107401,9439,136165,50438,6709,98,310250,34.61756648,3.042385173,43.88879936,16.25721193,2.162449637,0.031587429,267096,21777,179034,60082,9354,85,2.486904219,2.307129993,1.314831271,1.191205044,1.394246535,0.867346939,167400,80400,48.02867384,12.63482075,604.3490349,6538,6111,3743,41,1250,21.07332796,19.69701853,12.06446414,0.132151491,4.029008864
2013,Olt,103,107,210,178,7,18,25,24,283155,260429,425853,61.15467074,0.49312791,0.058705704,0.628630962,0.084759231,0.551833614,150006,14284,90032,49798,8730,80,312930,47.93596012,4.564599112,28.77065158,15.91346307,2.789761288,0.025564823,414747,34680,402843,92445,11049,143,2.764869405,2.427891347,4.47444242,1.856399855,1.265635739,1.7875,163500,76600,46.85015291,12.43815892,693.1799109,6603,6130,3774,41,1279,21.10056562,19.58904547,12.06020516,0.131019717,4.087176046
2014,Olt,64,98,162,140,17,25,42,41,279351,256812,421003,61.00004038,0.384795358,0.099761759,0.501161621,0.14676876,0.484557117,141652,13807,95082,47182,11072,259,309054,45.83406136,4.467504061,30.76549729,15.26658772,3.582545445,0.083804125,467279,43237,390971,102736,27826,543,3.298781521,3.131527486,4.111934961,2.177440549,2.513186416,2.096525097,160800,74600,46.39303483,11.94379122,949.0282787,6658,6174,3825,39,1318,21.54316074,19.97709138,12.3764779,0.126191539,4.264626894
2015,Olt,70,120,190,168,30,33,63,57,274858,253209,415561,60.93184875,0.457213261,0.151602292,0.611224705,0.207379811,0.608815553,132380,15224,102074,51549,15153,608,316988,41.76183326,4.802705465,32.20121897,16.2621298,4.780307141,0.191805368,454445,54465,302661,84250,35379,736,3.432882611,3.577574882,2.965113545,1.634367301,2.334785191,1.210526316,154600,64800,41.91461837,12.7576143,654.9107839,6664,6169,3853,38,1325,21.02287784,19.46130453,12.15503426,0.119878355,4.179968958
2016,Olt,125,141,266,245,28,41,69,60,270360,250800,410207,61.13986353,0.648453098,0.168207759,0.906199142,0.22192632,0.816660857,138939,13640,100225,71290,17325,2270,343689,40.42579192,3.968704265,29.16153848,20.74258996,5.04089453,0.660480842,440377,43140,291032,91526,43681,3317,3.169570819,3.162756598,2.90378648,1.283854678,2.521269841,1.46123348,147700,55800,37.77928233,12.24936996,741.8397378,6699,6158,3878,36,1304,19.49145885,17.91736134,11.28345685,0.10474586,3.794127831
